time	V(N002,VDD)*Id(M1)+V(N002,VDD)*Ig(M1)	V(N003,VDD)*Id(M2)+V(N002,VDD)*Ig(M2)	V(N003,VDD)*Id(M3)+V(N001,VDD)*Ig(M3)	V(N001,VDD)*Id(M5)+V(N003,VDD)*Ig(M5)	V(Vout,VDD)*Id(M7)+V(N001,VDD)*Ig(M7)	V(Vout)*Id(M8)+V(N001)*Ig(M8)	V(N001)*Id(M6)+V(N003)*Ig(M6)	V(Vout)*I(C2)	V(N003)*Id(M4)+V(Vout)*Ig(M4)	V(N003)*I(C1)
4.207597864831636e-06	1.214918e-07	1.183993e-08	6.947189e-09	1.910183e-09	1.903575e-08	-9.805765e-09	4.331866e-08	4.587405e-11	1.103271e-09	4.285005e-08
4.218419391281984e-06	1.221912e-07	2.668080e-09	9.708333e-09	3.926537e-09	7.078961e-08	-1.631768e-09	1.367276e-08	5.626856e-09	-4.779825e-10	2.691015e-08
4.230686897301955e-06	1.231195e-07	1.351001e-10	7.174790e-11	9.508993e-11	7.297340e-08	8.782979e-10	2.952104e-10	2.836615e-08	-3.644651e-11	3.268683e-09
4.240301786445342e-06	1.234193e-07	-1.410160e-10	-3.219343e-10	-1.650931e-10	5.091449e-08	1.353274e-09	-3.862594e-10	4.413319e-08	5.873454e-09	-3.268246e-09
4.251864314797146e-06	1.236705e-07	2.501582e-11	2.015585e-12	-3.168130e-10	2.651638e-08	1.701664e-09	-9.373601e-10	5.391556e-08	5.255621e-08	-1.097697e-08
4.265425024971283e-06	1.246407e-07	4.940571e-09	6.608713e-09	-7.308092e-10	7.619233e-09	1.464833e-09	-2.804525e-09	4.003438e-08	1.617291e-07	-3.529571e-08
4.280675234437795e-06	1.255478e-07	2.548507e-08	3.420889e-08	-2.613172e-10	9.267088e-10	4.435141e-10	-3.624491e-09	1.034032e-08	2.126125e-07	-4.674133e-08
4.297643909477611e-06	1.260076e-07	6.141365e-08	5.250835e-08	9.756632e-09	-2.201545e-09	-7.656660e-10	-3.152863e-09	1.002675e-11	1.338639e-07	-3.402924e-08
4.314698907932170e-06	1.256062e-07	1.050798e-07	1.874431e-08	3.524900e-08	-6.668055e-09	-1.920071e-09	-1.586948e-10	3.675186e-09	3.289573e-08	-8.574362e-09
4.317483832503719e-06	1.251838e-07	1.106791e-07	9.990327e-09	3.980565e-08	-8.178913e-09	-1.490923e-09	7.235593e-10	5.800526e-09	2.153250e-08	-4.801276e-09
4.323053681646817e-06	1.239770e-07	1.152573e-07	1.556532e-09	3.587373e-08	-8.116238e-09	1.417882e-08	2.930190e-09	-7.628249e-10	9.125390e-09	-9.494832e-10
4.330239176754802e-06	1.226462e-07	1.140134e-07	1.761099e-09	1.305951e-08	-2.807645e-09	9.850496e-08	3.208444e-09	-7.288664e-08	-9.286327e-10	1.037983e-09
4.336067828654215e-06	1.215172e-07	1.061126e-07	1.074235e-10	-1.848735e-10	8.305918e-10	1.642886e-07	5.850106e-10	-1.359367e-07	-6.426612e-09	5.257300e-09
4.343023725546715e-06	1.205218e-07	9.066211e-08	-1.966847e-09	-4.755532e-09	3.373124e-09	1.217720e-07	-1.127950e-09	-1.027314e-07	-6.044324e-09	1.622550e-08
4.347279371322314e-06	1.203729e-07	8.019704e-08	-1.932606e-09	-4.600055e-09	3.872925e-09	6.532590e-08	-6.573906e-10	-5.348682e-08	-2.595195e-09	2.337740e-08
4.354299780826055e-06	1.203861e-07	6.331809e-08	-1.363785e-09	-3.542940e-09	2.646918e-09	1.243237e-08	1.180871e-09	-7.900757e-09	1.363952e-09	3.432686e-08
4.361902925318135e-06	1.204367e-07	4.644223e-08	-9.903308e-10	-2.631127e-09	5.692564e-10	1.263524e-09	5.348113e-09	-6.073789e-11	1.550459e-09	4.514029e-08
4.368145094562180e-06	1.206301e-07	3.408231e-08	-9.549749e-10	-2.143987e-09	-8.295437e-10	-2.290144e-09	1.623335e-08	-3.964872e-12	1.536772e-09	5.019453e-08
4.376718462650791e-06	1.211748e-07	1.982611e-08	1.609092e-09	-5.200727e-10	-1.752131e-09	-9.800956e-09	4.284418e-08	5.372179e-11	1.666206e-09	4.696554e-08
4.385341703526164e-06	1.217202e-07	8.582325e-09	9.792114e-09	3.446262e-09	2.920090e-08	-7.546222e-09	3.528311e-08	5.739174e-11	7.797506e-10	3.836174e-08
4.395298158406045e-06	1.223217e-07	1.805814e-09	7.391600e-09	3.113292e-09	7.795317e-08	-4.909793e-10	8.137072e-09	7.009965e-09	-8.032726e-10	2.350716e-08
4.405933392821690e-06	1.231585e-07	9.470460e-11	9.553994e-11	8.047843e-11	7.572778e-08	8.835346e-10	2.248954e-10	2.811043e-08	-2.889201e-10	2.249680e-09
4.414367681611197e-06	1.234071e-07	-1.283752e-10	-1.380536e-10	-9.523333e-11	5.467492e-08	1.318891e-09	-2.744870e-10	4.203136e-08	3.905587e-09	-2.916616e-09
4.425544081091895e-06	1.235920e-07	-8.223418e-13	6.642039e-12	-2.588190e-10	3.028449e-08	1.662938e-09	-7.725118e-10	5.263700e-08	4.647923e-08	-8.816844e-09
4.441649019188930e-06	1.249293e-07	6.458917e-09	7.546561e-09	-8.958023e-10	7.053358e-09	1.352460e-09	-3.349140e-09	3.813435e-08	1.686546e-07	-4.194696e-08
4.456700828987641e-06	1.256953e-07	2.955451e-08	4.040568e-08	-9.232200e-11	1.248630e-09	5.416613e-10	-3.541596e-09	7.415092e-09	2.105841e-07	-4.698811e-08
4.468516654466038e-06	1.249917e-07	4.946919e-08	7.657926e-08	1.015076e-09	4.637721e-10	1.539318e-10	-1.895372e-09	-9.297024e-10	1.723155e-07	-2.548629e-08
4.483225329564152e-06	1.240704e-07	6.377492e-08	1.024348e-07	2.235375e-09	-1.002726e-10	-2.794191e-11	-7.791849e-10	3.604522e-10	1.294316e-07	-9.508061e-09
4.498125769272199e-06	1.241916e-07	7.502772e-08	1.042080e-07	5.726638e-09	-8.196682e-10	-2.945748e-10	-8.327773e-10	-5.215149e-11	9.999229e-08	-8.865581e-09
4.512784739839937e-06	1.247812e-07	9.024434e-08	8.087980e-08	1.443242e-08	-2.526085e-09	-7.170725e-10	-1.024462e-09	-3.741219e-10	6.518646e-08	-1.096668e-08
4.515679251484516e-06	1.250311e-07	9.503477e-08	6.817448e-08	1.984461e-08	-3.693950e-09	-1.146433e-09	-9.921402e-10	2.155925e-10	5.463962e-08	-1.057295e-08
4.521468274773676e-06	1.250709e-07	1.054946e-07	3.530318e-08	3.472291e-08	-7.395595e-09	-1.822012e-09	-1.066042e-10	4.014594e-09	3.064790e-08	-6.191906e-09
4.530322100114652e-06	1.238083e-07	1.135892e-07	7.317332e-09	3.281794e-08	-7.590637e-09	2.670812e-08	2.514468e-09	-1.312140e-08	9.423546e-09	-8.581350e-10
4.539904929284153e-06	1.221590e-07	1.096542e-07	1.168975e-09	7.700990e-09	-1.425588e-09	1.233581e-07	2.131147e-09	-9.729972e-08	-1.831103e-09	2.662183e-09
4.547569026279920e-06	1.210014e-07	9.676142e-08	-1.045408e-09	-2.967287e-09	2.265305e-09	1.446460e-07	-4.208280e-10	-1.212258e-07	-5.116303e-09	1.084118e-08
4.555714191881993e-06	1.204101e-07	7.771051e-08	-1.828631e-09	-4.397465e-09	3.754138e-09	5.763596e-08	-4.453538e-10	-4.681956e-08	-1.696657e-09	2.471418e-08
4.561501051398905e-06	1.203823e-07	6.392287e-08	-1.373356e-09	-3.561550e-09	2.787214e-09	1.326075e-08	9.888161e-10	-8.543526e-09	1.363851e-09	3.389236e-08
4.568333583223892e-06	1.204209e-07	4.863930e-08	-1.004443e-09	-2.719383e-09	8.162043e-10	1.764882e-09	4.368487e-09	-1.626339e-10	1.597706e-09	4.387257e-08
4.574645953760649e-06	1.205863e-07	3.590870e-08	-9.537918e-10	-2.205030e-09	-5.805149e-10	-1.585454e-09	1.389688e-08	-2.100240e-12	1.527470e-09	4.970938e-08
4.583015786228136e-06	1.210784e-07	2.154715e-08	7.367002e-10	-9.436215e-10	-2.174708e-09	-8.824104e-09	3.938890e-08	3.001066e-11	1.668568e-09	4.832579e-08
4.591066560774594e-06	1.215904e-07	1.031918e-08	8.455791e-09	2.685180e-09	2.319904e-08	-9.019002e-09	4.066956e-08	3.835445e-11	9.908432e-10	4.101125e-08
4.601189189838556e-06	1.222217e-07	2.337106e-09	9.134353e-09	3.746225e-09	7.422715e-08	-1.152031e-09	1.150748e-08	5.849631e-09	-6.107769e-10	2.612620e-08
4.612450224153041e-06	1.231220e-07	1.301688e-10	7.637223e-11	9.286319e-11	7.543703e-08	8.540939e-10	2.855571e-10	2.745379e-08	-2.846114e-10	3.154186e-09
4.621254131462559e-06	1.234130e-07	-1.338866e-10	-2.928273e-10	-1.522999e-10	5.429282e-08	1.297916e-09	-3.601606e-10	4.217066e-08	4.027281e-09	-3.087352e-09
4.632449410643403e-06	1.235972e-07	-4.197847e-12	6.055297e-11	-2.338415e-10	3.004098e-08	1.678741e-09	-7.334324e-10	5.266282e-08	4.564635e-08	-8.896146e-09
4.647918306242466e-06	1.250084e-07	4.285123e-09	6.816138e-09	1.432984e-10	8.709553e-09	2.729544e-09	-2.520873e-09	4.159446e-08	1.729648e-07	-4.192580e-08
4.649807124828850e-06	1.252604e-07	6.156895e-09	8.219661e-09	-2.280089e-10	6.567896e-09	2.372825e-09	-3.252130e-09	3.686428e-08	1.946530e-07	-4.899461e-08
4.653584762001620e-06	1.257868e-07	1.230685e-08	1.325994e-08	-1.127296e-09	2.709411e-09	1.094972e-09	-4.776224e-09	2.500193e-08	2.267254e-07	-6.170415e-08
4.661140036347159e-06	1.261565e-07	2.802362e-08	3.446978e-08	-3.863286e-10	1.294179e-09	5.570088e-10	-4.351148e-09	6.820098e-09	2.239539e-07	-5.780146e-08
4.669062104325309e-06	1.254561e-07	4.347461e-08	6.212040e-08	5.938120e-10	9.478687e-10	3.542842e-10	-2.604117e-09	8.013418e-10	1.876412e-07	-3.530256e-08
4.678887838110591e-06	1.245131e-07	5.593744e-08	8.825249e-08	1.376232e-09	3.578275e-10	1.368637e-10	-1.266717e-09	3.910697e-10	1.515116e-07	-1.668273e-08
4.694388374807929e-06	1.240473e-07	6.807604e-08	1.056103e-07	3.100637e-09	-2.916435e-10	-1.016665e-10	-7.384044e-10	7.861407e-11	1.179412e-07	-8.555295e-09
4.708724593677632e-06	1.241975e-07	7.814411e-08	1.050957e-07	5.902759e-09	-8.219321e-10	-2.855658e-10	-7.822473e-10	1.929934e-11	9.227676e-08	-8.323894e-09
4.711226182011273e-06	1.242926e-07	8.035421e-08	1.026707e-07	6.934005e-09	-9.999409e-10	-3.499801e-10	-8.287943e-10	3.427708e-11	8.697365e-08	-8.707715e-09
4.716229358678557e-06	1.246562e-07	8.689409e-08	8.914042e-08	1.276589e-08	-2.208144e-09	-7.863219e-10	-1.000404e-09	3.633976e-10	7.164243e-08	-9.963771e-09
4.726235712013124e-06	1.249343e-07	1.029850e-07	4.231528e-08	3.252685e-08	-6.977277e-09	-1.746224e-09	-2.225033e-10	3.939640e-09	3.468749e-08	-6.480032e-09
4.735680026528579e-06	1.239016e-07	1.119371e-07	9.838879e-09	3.180684e-08	-7.350823e-09	2.730575e-08	2.079536e-09	-1.515122e-08	1.152740e-08	-1.208659e-09
4.747257991705249e-06	1.219492e-07	1.061370e-07	8.192457e-10	5.998821e-09	-9.412631e-10	1.217022e-07	1.646289e-09	-9.717189e-08	-7.848831e-10	4.018867e-09
4.756304694871593e-06	1.208251e-07	9.028859e-08	-1.331411e-09	-3.487810e-09	2.785053e-09	1.221449e-07	-5.031367e-10	-1.021737e-07	-3.520889e-09	1.483560e-08
4.764616781636858e-06	1.204080e-07	7.108964e-08	-1.648671e-09	-4.037308e-09	3.531218e-09	3.673250e-08	1.021963e-10	-2.870565e-08	-1.515231e-10	2.894296e-08
4.770397942265645e-06	1.203950e-07	5.770774e-08	-1.201898e-09	-3.200442e-09	2.097531e-09	6.578176e-09	1.951807e-09	-3.235050e-09	1.717816e-09	3.794307e-08
4.777233983927836e-06	1.204711e-07	4.297162e-08	-9.464296e-10	-2.456826e-09	3.180917e-10	7.047317e-10	6.793449e-09	-1.483839e-11	1.554331e-09	4.699929e-08
4.783042087672682e-06	1.206728e-07	3.177779e-08	-8.842715e-10	-2.011586e-09	-1.014715e-09	-2.943547e-09	1.855168e-08	-7.874049e-13	1.588819e-09	5.082466e-08
4.790936407452426e-06	1.211730e-07	1.878190e-08	2.953839e-09	-1.567346e-10	4.260775e-09	-9.802834e-09	4.285016e-08	5.489325e-12	1.555670e-09	4.746989e-08
4.802215539404995e-06	1.218920e-07	5.469876e-09	1.064301e-08	4.065953e-09	5.125054e-08	-3.732104e-09	2.125594e-08	1.364383e-09	1.263456e-10	3.447071e-08
4.812694756838146e-06	1.226460e-07	8.184331e-10	2.557357e-09	1.210159e-09	8.021119e-08	4.464570e-10	2.567190e-09	1.439860e-08	-8.953490e-10	1.513055e-08
4.823224849731447e-06	1.232472e-07	1.508239e-11	-2.003678e-10	-6.892147e-11	6.575424e-08	1.069903e-09	-8.386887e-11	3.501536e-08	1.441182e-09	1.301487e-11
4.835228310695358e-06	1.234479e-07	-1.254622e-10	-7.765954e-11	-1.205393e-10	3.796810e-08	1.615483e-09	-3.747389e-10	5.116399e-08	2.272091e-08	-4.495661e-09
4.847779760133575e-06	1.241311e-07	1.376646e-10	6.388303e-09	2.008549e-09	1.976140e-08	3.723104e-09	3.956196e-10	5.149723e-08	8.681419e-08	-2.476606e-08
4.850917622493129e-06	1.244926e-07	1.048331e-09	6.488575e-09	1.372526e-09	1.462279e-08	3.482848e-09	-7.849367e-10	4.800600e-08	1.240638e-07	-3.425627e-08
4.857193347212238e-06	1.253485e-07	7.627314e-09	8.346407e-09	-1.129040e-09	4.159356e-09	1.301970e-09	-4.232384e-09	3.540824e-08	1.974629e-07	-5.279429e-08
4.869744796650455e-06	1.264706e-07	3.374814e-08	4.269077e-08	4.093344e-11	1.532920e-09	5.224083e-10	-4.257219e-09	-1.645352e-09	2.183138e-07	-5.884492e-08
4.872505491577768e-06	1.261912e-07	3.994474e-08	5.339637e-08	4.232838e-10	1.446244e-09	4.532880e-10	-3.543668e-09	-3.830335e-09	2.040325e-07	-4.935202e-08
4.878026881432395e-06	1.251810e-07	4.879736e-08	7.248055e-08	8.813057e-10	8.484832e-10	2.933124e-10	-2.087617e-09	-6.743131e-10	1.733947e-07	-2.835541e-08
4.889069661141650e-06	1.242397e-07	6.013323e-08	9.677316e-08	1.692712e-09	1.455504e-10	5.878896e-11	-9.509101e-10	2.941696e-10	1.396474e-07	-1.217946e-08
4.900687357350363e-06	1.240199e-07	6.863151e-08	1.065400e-07	3.169229e-09	-3.221542e-10	-1.128090e-10	-7.133027e-10	7.194034e-11	1.164669e-07	-8.179924e-09
4.916086474702635e-06	1.242792e-07	7.981651e-08	1.029279e-07	6.708281e-09	-9.515851e-10	-3.310591e-10	-8.285683e-10	1.305403e-11	8.826203e-08	-8.732727e-09
4.918466008168841e-06	1.243826e-07	8.211287e-08	1.000384e-07	7.895166e-09	-1.165113e-09	-4.080282e-10	-8.725986e-10	4.123006e-11	8.284726e-08	-9.091546e-09
4.923225075101252e-06	1.247476e-07	8.879340e-08	8.507300e-08	1.440178e-08	-2.550200e-09	-9.035500e-10	-1.011820e-09	4.980632e-10	6.735274e-08	-1.005144e-08
4.932743208966074e-06	1.249337e-07	1.045275e-07	3.744343e-08	3.432664e-08	-7.415491e-09	-1.739958e-09	-5.919836e-11	4.360422e-09	3.163051e-08	-5.969345e-09
4.941523607073320e-06	1.238735e-07	1.125755e-07	8.033157e-09	3.234612e-08	-7.477834e-09	2.721166e-08	2.223697e-09	-1.459782e-08	1.065220e-08	-1.074684e-09
4.952607510630512e-06	1.219746e-07	1.066691e-07	8.579150e-10	6.199314e-09	-9.972436e-10	1.223883e-07	1.717037e-09	-9.756073e-08	-9.721195e-10	3.807303e-09
4.961496616805300e-06	1.208704e-07	9.104339e-08	-1.258973e-09	-3.345030e-09	2.700875e-09	1.235378e-07	-4.543641e-10	-1.032663e-07	-3.366614e-09	1.420485e-08
4.970606024269349e-06	1.204022e-07	7.000227e-08	-1.596752e-09	-3.957131e-09	3.375099e-09	3.218255e-08	2.542473e-10	-2.477043e-08	1.565088e-10	2.969483e-08
4.976715563559602e-06	1.203944e-07	5.594202e-08	-1.151319e-09	-3.097899e-09	1.807305e-09	4.976787e-09	2.334730e-09	-2.049125e-09	1.726774e-09	3.915750e-08
4.983527122652679e-06	1.204902e-07	4.141725e-08	-9.434645e-10	-2.396178e-09	1.626381e-10	3.485544e-10	7.819719e-09	-4.631540e-12	1.545326e-09	4.775553e-08
4.989486331741496e-06	1.207185e-07	3.012877e-08	-8.351551e-10	-1.931018e-09	-1.239903e-09	-3.697541e-09	2.118758e-08	5.206597e-13	1.620718e-09	5.097865e-08
4.997336495266446e-06	1.212228e-07	1.742884e-08	3.767910e-09	1.958257e-10	6.438893e-09	-1.030458e-08	4.477694e-08	1.287182e-12	1.504689e-09	4.700495e-08
5.008165834260361e-06	1.219151e-07	5.038375e-09	1.101466e-08	4.230133e-09	5.482263e-08	-3.511359e-09	2.067937e-08	1.748084e-09	4.089069e-11	3.388372e-08
5.018750196388951e-06	1.227060e-07	6.960203e-10	1.998473e-09	9.779626e-10	8.013410e-08	5.181214e-10	2.091971e-09	1.614764e-08	-8.533871e-10	1.357301e-08
5.029190927207704e-06	1.232740e-07	-9.147789e-12	-3.087053e-10	-1.172468e-10	6.367953e-08	1.094640e-09	-1.781656e-10	3.623236e-08	2.019810e-09	-5.768190e-10
5.041884145847320e-06	1.235037e-07	-1.163919e-10	-1.139725e-10	-1.812818e-10	3.482559e-08	1.633360e-09	-5.273494e-10	5.202165e-08	3.108586e-08	-6.111699e-09
5.055162346811475e-06	1.244226e-07	9.059442e-10	7.509479e-09	1.991885e-09	1.711040e-08	3.798743e-09	1.154281e-11	4.728873e-08	1.152417e-07	-3.155520e-08
5.058481897052514e-06	1.248472e-07	2.672201e-09	8.455956e-09	1.331261e-09	1.246449e-08	3.494211e-09	-1.299548e-09	4.140999e-08	1.549589e-07	-4.246153e-08
5.065120997534592e-06	1.256237e-07	1.185806e-08	1.320350e-08	-1.046176e-09	2.954562e-09	1.111461e-09	-4.493613e-09	2.733038e-08	2.148924e-07	-5.727416e-08
5.078399198498748e-06	1.257330e-07	3.871650e-08	5.183265e-08	4.220133e-10	9.779087e-10	3.909541e-10	-3.175146e-09	2.585881e-09	1.969816e-07	-4.250903e-08
5.088610946125588e-06	1.247438e-07	5.551647e-08	8.493606e-08	1.440165e-09	5.614968e-10	1.967475e-10	-1.482708e-09	-4.689561e-10	1.535189e-07	-1.972882e-08
5.099803292960043e-06	1.240010e-07	6.580919e-08	1.060287e-07	2.297422e-09	-1.465658e-10	-4.462225e-11	-6.729571e-10	-2.956162e-10	1.243549e-07	-8.488032e-09
5.102601379668656e-06	1.239698e-07	6.759809e-08	1.079797e-07	2.596866e-09	-2.315116e-10	-7.985267e-11	-6.425811e-10	-4.613768e-10	1.196079e-07	-7.850836e-09
5.108197553085884e-06	1.240008e-07	7.119454e-08	1.084791e-07	3.558550e-09	-4.073513e-10	-1.459832e-10	-6.790414e-10	-1.020464e-10	1.098247e-07	-7.578660e-09
5.119389899920338e-06	1.242661e-07	7.963726e-08	1.033250e-07	6.613585e-09	-9.359433e-10	-3.302158e-10	-8.207668e-10	1.966978e-11	8.868679e-08	-8.636500e-09
5.122187986628952e-06	1.243999e-07	8.244000e-08	9.949730e-08	8.156156e-09	-1.218365e-09	-4.306202e-10	-8.814451e-10	5.068307e-11	8.208380e-08	-9.145970e-09
5.127784160046179e-06	1.247798e-07	9.042449e-08	8.056340e-08	1.681991e-08	-3.150196e-09	-1.103897e-09	-9.913022e-10	9.091699e-10	6.321303e-08	-9.755534e-09
5.138976506880633e-06	1.252063e-07	1.102921e-07	1.467811e-08	4.123524e-08	-8.844659e-09	-1.748681e-09	6.365076e-10	5.861429e-09	2.232017e-08	-4.943579e-09
5.141774593589247e-06	1.248322e-07	1.140293e-07	3.155883e-09	4.292289e-08	-9.433517e-09	-7.501904e-11	1.724784e-09	7.520975e-09	1.483337e-08	-2.776151e-09
5.147370767006474e-06	1.235713e-07	1.164930e-07	9.971844e-10	3.048230e-08	-6.894553e-09	2.840106e-08	3.803928e-09	-1.052756e-08	5.555500e-09	-2.928569e-10
5.153138140373423e-06	1.227715e-07	1.157019e-07	2.910531e-09	1.060108e-08	-1.969018e-09	1.046095e-07	3.976177e-09	-7.573636e-08	-2.322007e-09	6.156560e-10
5.153882021144911e-06	1.226292e-07	1.151656e-07	2.730202e-09	7.919381e-09	-1.349605e-09	1.250834e-07	3.518165e-09	-9.459171e-08	-4.012244e-09	8.758229e-10
5.155369782687887e-06	1.221403e-07	1.130327e-07	1.501337e-09	2.897124e-09	-2.738264e-10	1.704508e-07	1.954328e-09	-1.376951e-07	-7.781219e-09	2.015826e-09
5.158345305773838e-06	1.211986e-07	1.068284e-07	-7.715522e-10	-2.806555e-09	1.334379e-09	1.984040e-07	-4.118495e-10	-1.673208e-07	-1.084651e-08	5.861088e-09
5.162382621637445e-06	1.205341e-07	9.679855e-08	-2.013564e-09	-5.002841e-09	2.834405e-09	1.561706e-07	-1.358537e-09	-1.326674e-07	-9.154262e-09	1.278393e-08
5.167142612310757e-06	1.203778e-07	8.460907e-08	-2.013692e-09	-4.802195e-09	3.777893e-09	8.560950e-08	-9.211202e-10	-7.111809e-08	-4.214809e-09	2.067284e-08
5.173131685312768e-06	1.203821e-07	6.986618e-08	-1.566105e-09	-3.931995e-09	3.337467e-09	2.559319e-08	3.464639e-10	-1.894822e-08	4.867338e-10	3.001755e-08
5.180962465292343e-06	1.204097e-07	5.193951e-08	-1.087099e-09	-2.911627e-09	1.197094e-09	2.784639e-09	3.783110e-09	-7.286948e-10	1.659271e-09	4.172486e-08
5.188852225724085e-06	1.205974e-07	3.580298e-08	-9.757168e-10	-2.220573e-09	-5.909742e-10	-1.719815e-09	1.439982e-08	-1.706725e-13	1.559396e-09	4.962809e-08
5.196641466711513e-06	1.210353e-07	2.230556e-08	3.701881e-10	-1.130550e-09	-2.231009e-09	-8.379254e-09	3.775253e-08	2.296884e-11	1.674024e-09	4.888991e-08
5.204760527676993e-06	1.215599e-07	1.080100e-08	7.969107e-09	2.427222e-09	2.190843e-08	-9.348376e-09	4.179587e-08	4.365831e-11	1.027238e-09	4.161504e-08
5.215071299450589e-06	1.222086e-07	2.457576e-09	9.424483e-09	3.844183e-09	7.302423e-08	-1.333986e-09	1.235574e-08	5.718787e-09	-5.617824e-10	2.645531e-08
5.226654355059820e-06	1.231186e-07	1.341133e-10	7.476573e-11	9.457205e-11	7.470895e-08	8.596233e-10	2.923904e-10	2.768407e-08	-2.161481e-10	3.243794e-09
5.235719979522552e-06	1.234137e-07	-1.350641e-10	-3.087613e-10	-1.584568e-10	5.327058e-08	1.313441e-09	-3.706033e-10	4.276547e-08	4.509431e-09	-3.130875e-09
5.247005969498596e-06	1.236318e-07	2.756104e-11	8.387895e-11	-2.588790e-10	2.898493e-08	1.677454e-09	-8.050258e-10	5.260444e-08	4.858218e-08	-9.839940e-09
5.262680532065496e-06	1.251687e-07	5.193354e-09	8.371224e-09	3.607802e-10	8.931640e-09	2.741744e-09	-2.478300e-09	3.790153e-08	1.803425e-07	-4.563176e-08
5.264514857155913e-06	1.253943e-07	7.213083e-09	9.806667e-09	-3.012048e-11	6.870281e-09	2.393719e-09	-3.200291e-09	3.349045e-08	2.002433e-07	-5.178941e-08
5.268183507336746e-06	1.258279e-07	1.342670e-08	1.456356e-08	-1.041358e-09	2.713297e-09	1.107107e-09	-4.722293e-09	2.338649e-08	2.278869e-07	-6.188794e-08
5.275520807698412e-06	1.261275e-07	2.863359e-08	3.528692e-08	-3.492408e-10	1.274796e-09	5.499251e-10	-4.276841e-09	6.697678e-09	2.226199e-07	-5.686943e-08
5.283639202667298e-06	1.254034e-07	4.419493e-08	6.349739e-08	6.380955e-10	9.308227e-10	3.482530e-10	-2.516211e-09	7.743568e-10	1.855070e-07	-3.411250e-08
5.293511711327209e-06	1.244658e-07	5.653884e-08	8.967235e-08	1.400841e-09	3.292615e-10	1.260845e-10	-1.209945e-09	3.582420e-10	1.498277e-07	-1.589021e-08
5.307642481286547e-06	1.240431e-07	6.750605e-08	1.054691e-07	2.955820e-09	-2.609284e-10	-9.053350e-11	-7.367502e-10	8.621434e-11	1.194688e-07	-8.591823e-09
5.322671927764442e-06	1.241887e-07	7.795606e-08	1.052897e-07	5.817818e-09	-8.100831e-10	-2.784976e-10	-7.795856e-10	2.285624e-11	9.273242e-08	-8.284357e-09
5.325068769916696e-06	1.242751e-07	8.003831e-08	1.031397e-07	6.759537e-09	-9.710783e-10	-3.375956e-10	-8.213547e-10	3.487261e-11	8.772249e-08	-8.626406e-09
5.329862454221203e-06	1.246170e-07	8.611863e-08	9.113853e-08	1.184256e-08	-1.999333e-09	-7.120497e-10	-9.867810e-10	2.771310e-10	7.348305e-08	-9.891223e-09
5.339449822830217e-06	1.249518e-07	1.013063e-07	4.811558e-08	3.041848e-08	-6.444172e-09	-1.781270e-09	-4.209974e-10	3.421222e-09	3.835540e-08	-7.123753e-09
5.349244947589358e-06	1.240605e-07	1.156686e-07	1.607771e-09	4.231904e-08	-9.683997e-09	1.071854e-09	2.666644e-09	1.054967e-08	1.013617e-08	-9.876433e-10
5.350754046154145e-06	1.238338e-07	1.168351e-07	-1.097361e-09	3.989258e-08	-9.123151e-09	3.430509e-09	3.335911e-09	1.048617e-08	8.041389e-09	-5.656815e-10
5.353772243283719e-06	1.234129e-07	1.169032e-07	6.988257e-10	2.878289e-08	-6.481026e-09	2.928438e-08	4.111687e-09	-1.016350e-08	4.761845e-09	-1.149764e-10
5.359808637542868e-06	1.223099e-07	1.127274e-07	1.641844e-09	7.252546e-09	-1.303311e-09	1.357746e-07	2.553441e-09	-1.067840e-07	-4.104315e-09	1.770945e-09
5.365570760160558e-06	1.210998e-07	1.028233e-07	-9.291062e-10	-2.927089e-09	1.873877e-09	1.746500e-07	-4.728514e-10	-1.471132e-07	-8.309691e-09	7.777719e-09
5.371636195224560e-06	1.204399e-07	8.829459e-08	-2.083536e-09	-4.942181e-09	3.634987e-09	1.046053e-07	-1.138852e-09	-8.788032e-08	-5.339660e-09	1.809858e-08
5.377455296145149e-06	1.203724e-07	7.384523e-08	-1.680615e-09	-4.163619e-09	3.615911e-09	3.423370e-08	-8.378997e-11	-2.631264e-08	-1.917247e-10	2.750682e-08
5.383626108698063e-06	1.203909e-07	5.931874e-08	-1.255404e-09	-3.314621e-09	2.105596e-09	6.642420e-09	2.100054e-09	-3.307995e-09	1.656843e-09	3.697331e-08
5.393319773049741e-06	1.205433e-07	3.868138e-08	-9.900848e-10	-2.336174e-09	-2.351278e-10	-7.481102e-10	1.126186e-08	-1.171333e-12	1.544867e-09	4.868310e-08
5.400181427233319e-06	1.208638e-07	2.618178e-08	-5.151483e-10	-1.658192e-09	-1.910640e-09	-6.066436e-09	2.941483e-08	5.742616e-12	1.641929e-09	5.044598e-08
5.408578276961300e-06	1.214119e-07	1.347755e-08	7.029485e-09	1.693487e-09	1.418873e-08	-1.102462e-08	4.791585e-08	-4.130265e-12	1.380573e-09	4.432195e-08
